CustomerID,Gender,Age,SeniorCitizen,TenureMonths,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SupportTickets,SatisfactionScore,Churn
CUST100323,Male,46,0,62,34,2079.06,One year,Fiber,UPI,4,4,1
CUST100324,Female,36,0,50,113,5545.14,Month-to-month,None,Bank Transfer,0,1,0
CUST100325,Female,40,0,24,70,1745.28,Month-to-month,DSL,Credit Card,1,5,0
CUST100326,Male,36,0,57,46,2623.72,One year,DSL,Credit Card,3,5,0
CUST100327,Female,42,0,62,93,5805.37,Two year,Fiber,Cash,1,1,0
CUST100328,Female,33,0,61,80,4889.68,One year,DSL,Bank Transfer,2,1,0
CUST100329,Male,71,1,21,50,1097.44,Month-to-month,Fiber,Credit Card,1,1,0
CUST100330,Male,68,1,57,31,1802.1,Month-to-month,DSL,UPI,4,5,0
CUST100331,Female,26,0,57,65,3594.1,Month-to-month,Fiber,Credit Card,3,5,0
CUST100332,Male,18,0,48,178,8566.42,Month-to-month,DSL,Cash,1,4,0
CUST100333,Male,59,0,51,51,2556.35,Two year,DSL,UPI,2,3,0
CUST100334,Female,36,0,41,179,7294.12,Month-to-month,Fiber,Credit Card,1,4,0
CUST100335,Male,50,0,69,200,13715.51,Month-to-month,Fiber,Cash,4,4,0
CUST100336,Male,51,0,14,80,1210.42,One year,DSL,Bank Transfer,0,2,0
CUST100337,Female,33,0,53,65,3438.18,Month-to-month,DSL,UPI,5,4,0
CUST100338,Male,61,1,59,104,6115.19,One year,DSL,UPI,2,4,0
CUST100339,Female,57,0,7,99,654.72,One year,DSL,Bank Transfer,3,4,0
CUST100340,Female,72,1,52,154,8125.36,One year,Fiber,UPI,3,4,0
CUST100341,Male,35,0,59,23,1407.66,Month-to-month,Fiber,Cash,1,3,0
CUST100342,Female,51,0,4,71,163.88,Month-to-month,DSL,Bank Transfer,2,2,0
CUST100343,Male,42,0,67,178,11994.2,Month-to-month,DSL,Credit Card,0,5,0
CUST100344,Female,62,1,5,131,609.06,One year,Fiber,Cash,1,1,1
CUST100345,Female,23,0,46,55,2562.87,Month-to-month,DSL,Bank Transfer,0,5,0
CUST100346,Male,38,0,54,73,3919.83,Month-to-month,Fiber,Credit Card,4,2,0
CUST100347,Male,75,1,39,138,5295.24,Two year,Fiber,Cash,4,4,0
CUST100348,Female,23,0,51,146,7420.24,Month-to-month,DSL,Cash,3,5,0
CUST100349,Female,49,0,15,36,552.06,Two year,DSL,UPI,1,4,0
CUST100350,Female,58,0,12,94,1140.87,Two year,DSL,UPI,4,3,0
CUST100351,Male,65,1,29,177,5115.49,Two year,Fiber,Bank Transfer,1,3,1
CUST100352,Male,60,1,18,124,2234.67,Two year,Fiber,Credit Card,5,2,0
CUST100353,Male,56,0,16,169,2710.61,Month-to-month,Fiber,Cash,0,5,1
CUST100354,Female,48,0,62,136,8477.63,One year,None,Cash,3,3,0
CUST100355,Male,59,0,18,62,1181.53,One year,Fiber,Bank Transfer,0,2,0
CUST100356,Male,27,0,57,131,7467.09,Month-to-month,Fiber,UPI,4,2,0
CUST100357,Male,47,0,54,134,7169.82,Month-to-month,DSL,Cash,1,2,0
CUST100358,Female,74,1,61,46,2838.01,Month-to-month,DSL,Cash,2,5,1
CUST100359,Male,69,1,22,56,1266.15,Month-to-month,DSL,UPI,2,5,0
CUST100360,Female,35,0,8,65,564.58,One year,Fiber,Credit Card,2,2,1
CUST100361,Male,41,0,11,132,1404.04,Two year,DSL,Credit Card,1,1,0
CUST100362,Male,69,1,0,54,40.33,Two year,Fiber,UPI,2,5,0
CUST100363,Male,26,0,57,151,8622.82,Month-to-month,Fiber,Cash,3,5,0
CUST100364,Male,48,0,0,99,28.99,Month-to-month,DSL,UPI,1,1,0
CUST100365,Female,32,0,33,99,3228.74,One year,Fiber,Credit Card,2,5,0
CUST100366,Female,21,0,47,173,8037.22,Month-to-month,DSL,Bank Transfer,4,5,0
CUST100367,Female,57,0,0,140,-68.14,Two year,Fiber,Bank Transfer,2,3,0
CUST100368,Male,26,0,15,166,2534.16,One year,Fiber,Credit Card,1,1,0
CUST100369,Female,62,1,60,141,8545.58,One year,Fiber,Credit Card,0,3,1
CUST100370,Female,26,0,63,100,6339.01,Month-to-month,DSL,Credit Card,2,1,0
CUST100371,Female,43,0,62,192,11842.73,Month-to-month,DSL,UPI,2,1,0
CUST100372,Female,21,0,68,173,11761.81,Month-to-month,Fiber,Bank Transfer,2,1,0
CUST100373,Male,34,0,21,169,3563.6,Month-to-month,DSL,Credit Card,2,5,0
CUST100374,Male,33,0,66,138,9110.22,Two year,None,Cash,0,2,0
CUST100375,Female,32,0,25,77,1932.94,Month-to-month,DSL,Bank Transfer,3,4,0
CUST100376,Female,52,0,15,82,1176.79,Month-to-month,None,UPI,1,2,1
CUST100377,Male,74,1,50,175,8675.46,One year,None,Cash,3,5,0
CUST100378,Female,69,1,56,191,10646.91,Month-to-month,DSL,UPI,5,5,0
CUST100379,Female,22,0,28,119,3269.77,Two year,DSL,Credit Card,4,4,0
CUST100380,Female,72,1,68,190,12925.71,Month-to-month,Fiber,Credit Card,2,5,0
CUST100381,Male,22,0,46,184,8475.57,Two year,DSL,Credit Card,2,1,0
CUST100382,Male,37,0,61,85,5116.19,Two year,Fiber,Cash,5,3,0
CUST100383,Male,32,0,68,164,11147.79,Two year,DSL,Credit Card,0,3,0
CUST100384,Female,35,0,15,187,2897.27,Month-to-month,DSL,Bank Transfer,2,1,0
CUST100385,Female,64,1,47,185,8702.11,Month-to-month,DSL,Credit Card,4,2,0
CUST100386,Female,19,0,38,104,3930.46,Two year,DSL,Bank Transfer,6,3,0
CUST100387,Female,46,0,32,156,5035.38,Two year,Fiber,Cash,0,1,0
CUST100388,Male,30,0,22,163,3704.86,One year,None,UPI,2,2,0
CUST100389,Male,21,0,9,142,1288.38,Month-to-month,DSL,UPI,1,3,0
CUST100390,Male,59,0,68,21,1398.34,Month-to-month,Fiber,Bank Transfer,1,1,0
CUST100391,Male,62,1,33,125,4130.87,Two year,Fiber,Cash,3,3,1
CUST100392,Male,27,0,51,127,6546.16,Month-to-month,DSL,Bank Transfer,3,3,0
CUST100393,Female,48,0,9,91,815.28,Month-to-month,Fiber,Credit Card,4,3,0
CUST100394,Male,58,0,18,190,3421.67,Month-to-month,Fiber,Credit Card,2,4,1
CUST100395,Female,25,0,57,145,8335.9,One year,DSL,Credit Card,4,2,0
CUST100396,Female,20,0,0,189,5.65,Month-to-month,Fiber,UPI,4,3,1
CUST100397,Female,65,1,68,76,5254.01,Month-to-month,Fiber,Bank Transfer,4,1,0
CUST100398,Male,63,1,3,100,230.14,Month-to-month,DSL,Cash,3,4,0
CUST100399,Male,26,0,15,177,2677.89,Month-to-month,Fiber,Bank Transfer,3,5,0
CUST100400,Male,47,0,23,160,3778.75,One year,DSL,Bank Transfer,3,5,0
CUST100401,Male,70,1,1,38,160.98,Month-to-month,Fiber,Bank Transfer,1,2,0
CUST100402,Female,28,0,31,26,785.44,Month-to-month,Fiber,Credit Card,1,1,0
CUST100403,Male,52,0,23,156,3574.74,One year,DSL,Credit Card,3,4,0
CUST100404,Female,54,0,11,73,900.13,Month-to-month,Fiber,Bank Transfer,6,1,1
CUST100405,Female,59,0,49,123,6009.78,Month-to-month,Fiber,Credit Card,0,4,0
CUST100406,Female,30,0,34,105,3544.2,Two year,Fiber,UPI,2,4,0
CUST100407,Male,53,0,32,101,3207.19,Two year,DSL,Credit Card,2,5,1
CUST100408,Female,73,1,32,80,2515.87,Month-to-month,Fiber,UPI,0,2,1
CUST100409,Male,30,0,60,106,6306.64,Month-to-month,Fiber,UPI,7,2,1
CUST100410,Male,29,0,50,21,1040.6,Month-to-month,Fiber,Bank Transfer,3,1,0
CUST100411,Female,54,0,42,197,8192.6,Two year,Fiber,Bank Transfer,4,4,0
CUST100412,Female,27,0,11,50,519.89,One year,DSL,Credit Card,6,4,0
CUST100413,Male,73,1,66,52,3510.77,Month-to-month,DSL,Cash,2,3,0
CUST100414,Male,26,0,64,99,6380.51,Two year,Fiber,Bank Transfer,1,2,0
CUST100415,Female,69,1,32,30,932.04,Month-to-month,Fiber,UPI,2,4,0
CUST100416,Male,24,0,39,180,7033.16,Month-to-month,None,UPI,0,1,0
CUST100417,Male,19,0,42,147,6169.47,Month-to-month,DSL,Credit Card,1,5,1
CUST100418,Male,71,1,43,154,6584.51,Month-to-month,Fiber,UPI,1,5,0
CUST100419,Male,73,1,28,147,4000.99,Two year,Fiber,Bank Transfer,5,2,0
CUST100420,Female,40,0,12,50,555.54,One year,Fiber,Credit Card,2,2,0
CUST100421,Male,56,0,11,195,2129.98,Month-to-month,Fiber,Credit Card,2,3,1
CUST100422,Female,57,0,45,145,6650.14,Month-to-month,DSL,Cash,4,2,0
CUST100423,Male,56,0,1,66,97.44,One year,Fiber,Credit Card,1,4,0
CUST100424,Male,38,0,34,200,6795.22,Month-to-month,Fiber,Cash,4,4,1
CUST100425,Male,40,0,7,126,907.5,Month-to-month,DSL,Bank Transfer,0,4,1
CUST100426,Male,46,0,25,38,962.79,One year,Fiber,UPI,5,4,0
CUST100427,Male,31,0,33,100,3265.32,Month-to-month,Fiber,Bank Transfer,0,3,0
CUST100428,Female,43,0,6,142,849.28,Month-to-month,DSL,Credit Card,0,2,1
CUST100429,Male,68,1,67,153,10233.56,Month-to-month,DSL,Cash,2,2,0
CUST100430,Male,22,0,57,126,7106.41,Month-to-month,Fiber,UPI,2,2,0
CUST100431,Male,72,1,28,68,1876.14,One year,DSL,Credit Card,0,3,0
CUST100432,Female,48,0,35,92,3215.32,Month-to-month,DSL,Bank Transfer,2,3,0
CUST100433,Male,42,0,20,69,1402.51,One year,Fiber,Credit Card,5,4,0
CUST100434,Female,48,0,35,100,3501.86,Month-to-month,DSL,Cash,2,3,0
CUST100435,Male,67,1,9,114,1074.52,One year,Fiber,Bank Transfer,4,3,1
CUST100436,Female,37,0,72,31,2222.13,Month-to-month,DSL,Credit Card,1,1,0
CUST100437,Female,61,1,23,42,1031.08,One year,Fiber,Cash,2,4,0
CUST100438,Female,72,1,63,73,4609.3,One year,DSL,Credit Card,0,4,0
CUST100439,Female,34,0,48,137,6599.65,One year,DSL,Cash,1,1,0
CUST100440,Male,62,1,35,78,2744.6,One year,Fiber,Credit Card,1,2,0
CUST100441,Female,19,0,23,183,4185.39,Month-to-month,DSL,Bank Transfer,0,1,1
CUST100442,Male,42,0,22,22,516.91,Two year,Fiber,Bank Transfer,0,1,0
CUST100443,Female,30,0,61,77,4667.96,Two year,Fiber,Bank Transfer,3,1,0
CUST100444,Female,75,1,36,76,2688.66,One year,Fiber,Bank Transfer,2,3,0
CUST100445,Female,56,0,11,164,1817.83,Two year,DSL,Bank Transfer,1,1,0
CUST100446,Female,45,0,54,186,10040.95,Month-to-month,Fiber,UPI,4,5,0
CUST100447,Female,59,0,12,109,1269.4,Month-to-month,Fiber,Credit Card,2,1,1
CUST100448,Male,72,1,22,74,1633.16,One year,DSL,Bank Transfer,4,2,0
CUST100449,Female,23,0,29,64,1890.85,Two year,DSL,UPI,1,2,1
CUST100450,Male,20,0,16,20,310.56,Month-to-month,Fiber,UPI,3,2,0
CUST100451,Female,75,1,61,40,2520.1,One year,Fiber,Credit Card,0,1,1
CUST100452,Female,52,0,12,40,537.89,Two year,DSL,Cash,2,4,0
CUST100453,Female,35,0,58,71,4097.17,Two year,Fiber,Credit Card,3,2,0
CUST100454,Female,28,0,18,101,1761.06,Month-to-month,Fiber,Credit Card,0,1,0
CUST100455,Male,71,1,48,190,9114.18,Month-to-month,DSL,Cash,4,2,1
CUST100456,Female,37,0,11,199,2211.91,Month-to-month,Fiber,Cash,3,3,1
CUST100457,Male,22,0,60,86,5075.85,One year,DSL,Bank Transfer,4,3,0
CUST100458,Male,36,0,18,132,2291.01,Two year,Fiber,Cash,0,1,0
CUST100459,Male,39,0,8,63,442.02,One year,Fiber,Cash,0,2,0
CUST100460,Male,36,0,70,179,12587.42,Two year,Fiber,Credit Card,3,2,0
CUST100461,Male,64,1,27,29,854.08,One year,Fiber,Credit Card,4,5,0
CUST100462,Male,33,0,51,83,4180.33,One year,DSL,Credit Card,1,2,0
CUST100463,Female,41,0,15,88,1250.32,Month-to-month,Fiber,Cash,4,4,0
CUST100464,Male,58,0,68,87,5927.61,Month-to-month,DSL,UPI,2,3,0
CUST100465,Male,21,0,11,47,523.94,Month-to-month,Fiber,Bank Transfer,1,2,0
CUST100466,Male,32,0,24,200,4740.47,Month-to-month,Fiber,Credit Card,2,4,0
CUST100467,Male,42,0,51,135,6834.72,Month-to-month,Fiber,UPI,1,1,0
CUST100468,Male,61,1,52,70,3607.13,Month-to-month,Fiber,Bank Transfer,2,3,0
CUST100469,Male,72,1,22,200,4378.48,Month-to-month,Fiber,Credit Card,3,1,0
CUST100470,Female,52,0,15,23,360.26,Month-to-month,DSL,UPI,1,2,0
CUST100471,Female,72,1,56,98,5370.86,Month-to-month,DSL,Bank Transfer,2,1,0
CUST100472,Male,31,0,38,36,1463.31,One year,DSL,Credit Card,4,3,0
CUST100473,Male,66,1,52,127,6622.68,One year,Fiber,Credit Card,0,1,0
CUST100474,Female,36,0,41,93,3817.34,One year,Fiber,UPI,4,1,0
CUST100475,Male,55,0,57,194,11026.4,One year,Fiber,Cash,2,1,0
CUST100476,Female,53,0,38,42,1553.85,One year,Fiber,Cash,0,4,0
CUST100477,Female,24,0,13,37,441.41,Two year,Fiber,Credit Card,1,4,0
CUST100478,Female,47,0,4,148,567.54,Month-to-month,DSL,UPI,1,2,1
CUST100479,Male,36,0,34,54,1856.45,Month-to-month,Fiber,Cash,1,1,0
CUST100480,Female,66,1,17,83,1467.92,Month-to-month,DSL,Cash,3,4,0
CUST100481,Female,42,0,8,78,553.32,One year,Fiber,Cash,1,3,0
CUST100482,Male,33,0,57,20,1117.95,Month-to-month,Fiber,UPI,1,3,0
CUST100483,Male,64,1,16,150,2406.97,Month-to-month,Fiber,UPI,4,1,0
CUST100484,Female,71,1,6,86,526.52,Month-to-month,Fiber,Bank Transfer,1,2,0
CUST100485,Male,57,0,45,56,2491.07,One year,Fiber,Cash,2,4,0
CUST100486,Male,68,1,12,48,557.84,One year,Fiber,UPI,2,4,0
CUST100487,Female,25,0,39,108,4200.32,Month-to-month,DSL,Bank Transfer,0,4,0
CUST100488,Male,35,0,41,180,7320.54,Month-to-month,DSL,Credit Card,1,2,0
CUST100489,Female,45,0,8,119,905.59,Two year,None,Bank Transfer,3,5,0
CUST100490,Male,33,0,49,141,6814.83,One year,Fiber,Cash,3,4,0
CUST100491,Female,69,1,26,109,2889.11,Month-to-month,None,UPI,1,1,0
CUST100492,Male,36,0,65,151,9843.43,Two year,Fiber,Cash,1,4,0
CUST100493,Female,59,0,4,33,64.17,Month-to-month,Fiber,Cash,0,4,1
CUST100494,Male,34,0,28,180,4983.77,Month-to-month,Fiber,Credit Card,0,5,0
CUST100495,Female,62,1,36,169,6016.03,Month-to-month,DSL,UPI,2,1,0
CUST100496,Male,30,0,37,195,7167.8,Two year,DSL,UPI,8,1,0
CUST100497,Male,24,0,7,150,1062.17,Month-to-month,Fiber,Credit Card,2,1,0
CUST100498,Female,44,0,64,104,6799.62,Month-to-month,DSL,UPI,4,4,0
CUST100499,Male,27,0,16,170,2697.99,Two year,DSL,Bank Transfer,2,4,0
CUST100500,Female,51,0,70,40,2823.67,One year,Fiber,Cash,2,3,0
CUST100501,Male,53,0,44,190,8354.02,One year,Fiber,Credit Card,3,5,0
CUST100502,Male,42,0,3,45,147.18,Month-to-month,Fiber,Credit Card,3,1,1
CUST100503,Female,23,0,35,60,2085.74,Month-to-month,DSL,Cash,2,1,0
CUST100504,Male,41,0,69,141,9786.7,Two year,None,Credit Card,3,3,0
CUST100505,Female,35,0,30,57,1739.77,One year,Fiber,UPI,1,4,0
CUST100506,Male,40,0,18,107,1925.72,Two year,Fiber,UPI,6,3,0
CUST100507,Female,23,0,60,30,1832.29,Two year,DSL,Cash,2,3,0
CUST100508,Male,46,0,53,48,2591.49,One year,Fiber,Credit Card,4,4,0
CUST100509,Male,42,0,38,79,2966.03,Month-to-month,Fiber,Bank Transfer,3,2,0
CUST100510,Female,72,1,18,80,1463.5,Month-to-month,Fiber,Cash,1,5,0
CUST100511,Male,34,0,38,166,6351.47,Month-to-month,DSL,UPI,1,2,0
CUST100512,Male,63,1,66,193,12761.29,Month-to-month,Fiber,UPI,0,2,0
CUST100513,Female,41,0,44,196,8659.29,Two year,None,UPI,0,5,0
CUST100514,Male,28,0,12,41,496.24,Month-to-month,Fiber,Bank Transfer,3,2,0
CUST100515,Female,43,0,57,97,5556.44,Two year,DSL,UPI,2,4,0
CUST100516,Male,68,1,19,132,2584.28,Two year,Fiber,Cash,4,2,0
CUST100517,Male,51,0,71,142,10031.49,Two year,DSL,Cash,5,2,0
CUST100518,Female,45,0,60,161,9659.86,Two year,Fiber,Cash,2,2,0
CUST100519,Female,20,0,38,63,2355.43,One year,Fiber,UPI,0,4,0
CUST100520,Male,28,0,0,163,-30.1,Two year,DSL,Bank Transfer,8,3,0
CUST100521,Female,55,0,2,116,256.86,One year,None,Bank Transfer,8,1,0
CUST100522,Male,31,0,61,96,5771.8,One year,Fiber,UPI,4,5,0
CUST100523,Male,68,1,62,159,9801.99,One year,DSL,Credit Card,0,5,0
CUST100524,Female,43,0,24,74,1836.5,One year,DSL,Credit Card,2,4,0
CUST100525,Female,65,1,55,70,3783.71,Month-to-month,DSL,Cash,1,1,0
CUST100526,Female,38,0,32,121,3944.09,Month-to-month,Fiber,Bank Transfer,0,2,0
CUST100527,Female,71,1,37,186,6881.39,Month-to-month,DSL,UPI,1,5,0
CUST100528,Male,73,1,5,180,896.45,Month-to-month,Fiber,Bank Transfer,2,2,1
CUST100529,Male,56,0,57,180,10225.9,Month-to-month,Fiber,Bank Transfer,2,4,0
CUST100530,Female,47,0,43,48,2047.72,Two year,Fiber,Credit Card,1,4,0
CUST100531,Male,25,0,44,88,3883.38,One year,DSL,Bank Transfer,0,4,1
CUST100532,Female,68,1,31,178,5506.97,Month-to-month,Fiber,Bank Transfer,0,3,0
CUST100533,Male,37,0,44,99,4311.87,Two year,DSL,UPI,4,4,0
CUST100534,Female,65,1,60,50,3030.9,Two year,None,UPI,1,2,1
CUST100535,Male,49,0,46,131,6088.0,Two year,Fiber,Bank Transfer,1,3,0
CUST100536,Male,39,0,20,65,1219.7,One year,DSL,Bank Transfer,2,2,0
CUST100537,Female,24,0,35,116,4169.56,Month-to-month,Fiber,UPI,1,4,0
CUST100538,Male,26,0,18,71,1292.51,Month-to-month,Fiber,Credit Card,2,3,0
CUST100539,Female,62,1,19,157,3007.22,One year,DSL,UPI,1,1,0
CUST100540,Female,18,0,56,93,5283.24,Month-to-month,Fiber,UPI,2,4,0
CUST100541,Male,46,0,17,60,914.29,Month-to-month,Fiber,UPI,4,3,0
CUST100542,Male,25,0,46,96,4336.67,Two year,DSL,UPI,3,3,0
CUST100543,Male,73,1,48,150,7098.68,One year,DSL,UPI,1,3,0
CUST100544,Female,71,1,13,133,1667.25,Month-to-month,Fiber,Credit Card,2,5,0
CUST100545,Male,21,0,14,71,1023.21,Month-to-month,Fiber,Cash,2,3,0
CUST100546,Male,52,0,30,181,5368.63,Month-to-month,Fiber,UPI,0,1,0
CUST100547,Female,20,0,0,196,-46.35,Month-to-month,DSL,UPI,5,4,1
CUST100548,Male,71,1,53,175,9237.38,One year,DSL,Credit Card,3,4,0
CUST100549,Male,62,1,2,106,204.38,Month-to-month,Fiber,Cash,3,4,0
CUST100550,Male,57,0,15,128,1909.89,Two year,Fiber,Bank Transfer,4,3,0
CUST100551,Male,24,0,56,160,8919.1,Two year,Fiber,Credit Card,5,4,0
CUST100552,Male,44,0,11,88,915.18,One year,DSL,UPI,1,1,0
CUST100553,Male,18,0,15,139,2069.32,One year,DSL,Bank Transfer,2,5,0
CUST100554,Female,44,0,71,86,6106.03,Month-to-month,Fiber,Credit Card,2,1,0
CUST100555,Male,33,0,23,80,1909.81,One year,Fiber,Bank Transfer,1,5,0
CUST100556,Male,55,0,27,90,2379.87,One year,DSL,Credit Card,4,4,0
CUST100557,Male,24,0,7,171,1189.93,One year,DSL,Credit Card,0,2,0
CUST100558,Female,61,1,35,170,5847.62,Month-to-month,Fiber,Bank Transfer,5,5,1
CUST100559,Female,40,0,7,49,397.49,Month-to-month,None,Cash,0,1,0
CUST100560,Male,58,0,57,165,9397.49,Month-to-month,DSL,Bank Transfer,1,1,0
CUST100561,Female,28,0,59,115,6823.88,One year,DSL,Bank Transfer,2,2,1
CUST100562,Female,59,0,49,75,3735.12,One year,DSL,Cash,1,5,0
CUST100563,Female,70,1,27,72,1966.1,One year,DSL,Bank Transfer,0,5,0
CUST100564,Male,50,0,40,26,1045.8,One year,Fiber,Cash,0,1,0
CUST100565,Female,67,1,63,116,7211.79,Month-to-month,DSL,Cash,0,5,0
CUST100566,Male,53,0,26,132,3423.07,Two year,Fiber,Cash,1,2,0
CUST100567,Female,54,0,62,144,8877.66,Month-to-month,Fiber,UPI,3,5,0
CUST100568,Female,58,0,16,199,3128.06,Month-to-month,Fiber,Credit Card,5,5,0
CUST100569,Female,34,0,72,151,10775.27,One year,Fiber,UPI,1,2,0
CUST100570,Male,52,0,32,181,5780.53,Month-to-month,DSL,Credit Card,0,4,0
CUST100571,Male,65,1,28,180,4995.7,Month-to-month,DSL,UPI,0,5,0
CUST100572,Female,22,0,12,140,1640.07,One year,Fiber,Cash,3,1,0
CUST100573,Female,65,1,45,57,2513.31,Two year,Fiber,UPI,3,3,0
CUST100574,Male,49,0,34,141,4859.45,Month-to-month,Fiber,Credit Card,3,1,0
CUST100575,Female,20,0,5,45,170.24,Month-to-month,DSL,UPI,1,1,1
CUST100576,Male,69,1,68,148,10042.73,Month-to-month,Fiber,Bank Transfer,0,4,0
CUST100577,Male,64,1,46,23,1047.59,Two year,DSL,Bank Transfer,1,4,0
CUST100578,Female,52,0,24,58,1379.56,Month-to-month,DSL,Cash,6,1,0
CUST100579,Female,69,1,65,73,4831.43,Month-to-month,None,UPI,2,5,0
CUST100580,Male,31,0,9,180,1518.17,Month-to-month,Fiber,UPI,3,1,1
CUST100581,Female,65,1,55,52,2871.24,Month-to-month,Fiber,Credit Card,1,5,1
CUST100582,Female,48,0,29,39,1174.63,Month-to-month,DSL,Credit Card,2,2,0
CUST100583,Female,48,0,4,35,152.62,Month-to-month,Fiber,UPI,0,2,0
CUST100584,Male,34,0,32,168,5483.2,Month-to-month,Fiber,Credit Card,5,4,0
CUST100585,Male,41,0,64,192,12353.85,Month-to-month,Fiber,Bank Transfer,1,3,0
CUST100586,Male,69,1,17,146,2446.61,Two year,Fiber,Bank Transfer,3,3,0
CUST100587,Male,40,0,48,106,5077.28,Two year,None,Cash,2,4,0
CUST100588,Male,35,0,10,101,1048.12,Month-to-month,DSL,Bank Transfer,2,2,1
CUST100589,Male,67,1,25,81,2018.59,One year,DSL,Credit Card,1,4,0
CUST100590,Male,71,1,62,50,3094.53,One year,DSL,Credit Card,2,2,0
CUST100591,Male,31,0,58,61,3638.8,Month-to-month,Fiber,Credit Card,0,5,0
CUST100592,Male,67,1,26,31,855.97,Month-to-month,Fiber,Credit Card,2,2,0
CUST100593,Male,32,0,48,84,4135.19,One year,Fiber,UPI,1,2,0
CUST100594,Female,32,0,32,92,2939.22,Month-to-month,DSL,UPI,0,2,0
CUST100595,Male,23,0,0,150,7.14,One year,Fiber,UPI,6,3,0
CUST100596,Male,44,0,20,134,2696.69,Month-to-month,DSL,UPI,2,2,0
CUST100597,Female,32,0,54,156,8458.41,Month-to-month,DSL,Bank Transfer,4,1,0
CUST100598,Male,67,1,5,125,609.09,Two year,Fiber,Credit Card,0,5,0
CUST100599,Male,53,0,68,198,13417.77,One year,DSL,Bank Transfer,1,3,0
CUST100600,Female,72,1,4,35,99.26,Two year,Fiber,Credit Card,1,1,1
CUST100601,Male,25,0,2,97,187.78,One year,Fiber,UPI,2,3,0
CUST100602,Female,32,0,52,144,7406.0,Month-to-month,DSL,Bank Transfer,1,3,0
CUST100603,Male,20,0,22,150,3318.47,One year,DSL,Credit Card,1,1,0
CUST100604,Male,64,1,52,171,8777.98,One year,Fiber,UPI,1,4,0
CUST100605,Female,30,0,36,160,5682.03,One year,DSL,Cash,2,4,0
CUST100606,Male,58,0,16,149,2444.35,Month-to-month,DSL,Credit Card,3,2,1
CUST100607,Female,51,0,72,131,9435.78,Month-to-month,Fiber,Cash,3,1,0
CUST100608,Male,41,0,0,146,20.92,Two year,DSL,Credit Card,0,2,0
CUST100609,Female,57,0,50,40,2015.75,Two year,Fiber,UPI,7,4,0
CUST100610,Female,49,0,44,166,7400.62,Month-to-month,Fiber,Bank Transfer,2,1,0
CUST100611,Male,49,0,3,108,384.36,Month-to-month,Fiber,Credit Card,2,1,0
CUST100612,Male,47,0,61,66,4110.38,Two year,Fiber,Cash,2,1,0
CUST100613,Male,69,1,64,169,10789.0,Month-to-month,DSL,UPI,2,2,0
CUST100614,Female,66,1,31,180,5573.94,Month-to-month,DSL,Credit Card,0,3,0
CUST100615,Female,30,0,33,179,5834.88,One year,Fiber,Cash,3,3,0
CUST100616,Male,18,0,71,104,7431.14,One year,Fiber,Credit Card,0,3,0
CUST100617,Female,51,0,38,186,7104.34,Month-to-month,DSL,Cash,1,1,1
CUST100618,Female,32,0,25,147,3639.24,One year,Fiber,Credit Card,4,4,0
CUST100619,Female,61,1,33,91,2974.7,One year,Fiber,Bank Transfer,2,2,0
CUST100620,Female,31,0,53,61,3255.08,One year,Fiber,Bank Transfer,3,2,0
CUST100621,Female,74,1,2,28,44.89,Month-to-month,Fiber,Bank Transfer,3,4,0
CUST100622,Male,46,0,49,44,2121.17,Month-to-month,DSL,Bank Transfer,3,3,0
CUST100623,Male,51,0,11,21,211.33,Month-to-month,DSL,UPI,1,5,0
CUST100624,Female,35,0,64,38,2411.71,Month-to-month,DSL,Bank Transfer,1,4,0
CUST100625,Male,71,1,53,39,2086.92,Month-to-month,DSL,Credit Card,2,3,1
CUST100626,Female,24,0,4,89,344.65,Month-to-month,None,UPI,1,1,0
CUST100627,Female,46,0,56,36,1872.13,Month-to-month,DSL,Credit Card,2,4,0
CUST100628,Male,72,1,16,143,2283.46,Month-to-month,DSL,Cash,4,3,0
CUST100629,Female,48,0,46,108,4932.9,Month-to-month,DSL,Bank Transfer,5,2,0
CUST100630,Male,42,0,22,113,2519.43,Month-to-month,Fiber,Credit Card,1,5,0
CUST100631,Male,55,0,13,103,1347.08,One year,Fiber,Credit Card,3,5,0
CUST100632,Male,31,0,65,150,9715.13,Month-to-month,Fiber,Credit Card,1,5,0
CUST100633,Male,25,0,50,106,5267.11,Month-to-month,Fiber,Cash,2,3,0
CUST100634,Female,44,0,37,70,2598.59,Month-to-month,Fiber,Cash,4,3,0
CUST100635,Female,71,1,63,101,6361.04,One year,DSL,Cash,2,1,0
CUST100636,Female,19,0,37,173,6384.38,Month-to-month,Fiber,Credit Card,1,5,0
CUST100637,Female,34,0,49,27,1317.03,Two year,Fiber,Cash,3,2,0
CUST100638,Female,54,0,29,184,5356.59,One year,DSL,Bank Transfer,3,5,0
CUST100639,Male,31,0,50,140,6917.22,Month-to-month,DSL,Cash,3,4,1
CUST100640,Female,42,0,62,174,10858.8,Month-to-month,Fiber,Cash,4,4,0
CUST100641,Male,73,1,51,192,9769.42,One year,DSL,Credit Card,2,2,1
CUST100642,Female,47,0,37,23,908.47,Month-to-month,Fiber,Credit Card,3,3,0
CUST100643,Female,46,0,29,105,3148.68,Month-to-month,Fiber,Credit Card,1,5,0
CUST100644,Male,37,0,50,147,7378.07,Month-to-month,DSL,Credit Card,1,4,0
